type,client,tx,amount
deposit,1,2378,10.0
deposit,1,2379,10.0
deposit,1,2380,10.0
deposit,1,2381,10.0
deposit,1,2382,10.0
deposit,1,2383,10.0
deposit,1,2384,10.0
deposit,1,2385,10.0
deposit,1,2386,10.0
deposit,1,2387,10.0
deposit,1,2388,10.0
deposit,1,2389,10.0
deposit,1,2390,10.0
deposit,1,2391,10.0
deposit,1,2392,10.0
deposit,1,2393,10.0
deposit,1,2394,10.0
deposit,1,2395,10.0
deposit,1,2396,10.0
deposit,1,2397,10.0
deposit,1,2398,10.0
deposit,1,2399,10.0
deposit,1,2400,10.0
deposit,1,2401,10.0
deposit,1,2402,10.0
deposit,1,2403,10.0
deposit,1,2404,10.0
deposit,1,2405,10.0
deposit,1,2406,10.0
deposit,1,2407,10.0
deposit,1,2408,10.0
deposit,1,2409,10.0
deposit,1,2410,10.0
deposit,1,2411,10.0
deposit,1,2412,10.0
deposit,1,2413,10.0
deposit,1,2414,10.0
deposit,1,2415,10.0
deposit,1,2416,10.0
deposit,1,2417,10.0
deposit,1,2418,10.0
deposit,1,2419,10.0
deposit,1,2420,10.0
deposit,1,2421,10.0
deposit,1,2422,10.0
deposit,1,2423,10.0
deposit,1,2424,10.0
deposit,1,2425,10.0
deposit,1,2426,10.0
deposit,1,2427,10.0
deposit,1,2428,10.0
deposit,1,2429,10.0
deposit,1,2430,10.0
deposit,1,2431,10.0
deposit,1,2432,10.0
deposit,1,2433,10.0
deposit,1,2434,10.0
deposit,1,2435,10.0
deposit,1,2436,10.0
deposit,1,2437,10.0
deposit,1,2438,10.0
deposit,1,2439,10.0
deposit,1,2440,10.0
deposit,1,2441,10.0
deposit,1,2442,10.0
deposit,1,2443,10.0
deposit,1,2444,10.0
deposit,1,2445,10.0
deposit,1,2446,10.0
deposit,1,2447,10.0
deposit,1,2448,10.0
deposit,1,2449,10.0
deposit,1,2450,10.0
deposit,1,2451,10.0
deposit,1,2452,10.0
deposit,1,2453,10.0
deposit,1,2454,10.0
deposit,1,2455,10.0
deposit,1,2456,10.0
deposit,1,2457,10.0
deposit,1,2458,10.0
deposit,1,2459,10.0
deposit,1,2460,10.0
deposit,1,2461,10.0
deposit,1,2462,10.0
deposit,1,2463,10.0
deposit,1,2464,10.0
deposit,1,2465,10.0
deposit,1,2466,10.0
deposit,1,2467,10.0
deposit,1,2468,10.0
deposit,1,2469,10.0
deposit,1,2470,10.0
deposit,1,2471,10.0
deposit,1,2472,10.0
deposit,1,2473,10.0
deposit,1,2474,10.0
deposit,1,2475,10.0
deposit,1,2476,10.0
deposit,1,2477,10.0
deposit,1,2478,10.0
deposit,1,2479,10.0
deposit,1,2480,10.0
deposit,1,2481,10.0
deposit,1,2482,10.0
deposit,1,2483,10.0
deposit,1,2484,10.0
deposit,1,2485,10.0
deposit,1,2486,10.0
deposit,1,2487,10.0
deposit,1,2488,10.0
deposit,1,2489,10.0
deposit,1,2490,10.0
deposit,1,2491,10.0
deposit,1,2492,10.0
deposit,1,2493,10.0
deposit,1,2494,10.0
deposit,1,2495,10.0
deposit,1,2496,10.0
deposit,1,2497,10.0
deposit,1,2498,10.0
deposit,1,2499,10.0
deposit,1,2500,10.0
deposit,1,2501,10.0
deposit,1,2502,10.0
deposit,1,2503,10.0
deposit,1,2504,10.0
deposit,1,2505,10.0
deposit,1,2506,10.0
deposit,1,2507,10.0
deposit,1,2508,10.0
deposit,1,2509,10.0
deposit,1,2510,10.0
deposit,1,2511,10.0
deposit,1,2512,10.0
deposit,1,2513,10.0
deposit,1,2514,10.0
deposit,1,2515,10.0
deposit,1,2516,10.0
deposit,1,2517,10.0
deposit,1,2518,10.0
deposit,1,2519,10.0
deposit,1,2520,10.0
deposit,1,2521,10.0
deposit,1,2522,10.0
deposit,1,2523,10.0
deposit,1,2524,10.0
deposit,1,2525,10.0
deposit,1,2526,10.0
deposit,1,2527,10.0
deposit,1,2528,10.0
deposit,1,2529,10.0
deposit,1,2530,10.0
deposit,1,2531,10.0
deposit,1,2532,10.0
deposit,1,2533,10.0
deposit,1,2534,10.0
deposit,1,2535,10.0
deposit,1,2536,10.0
deposit,1,2537,10.0
deposit,1,2538,10.0
deposit,1,2539,10.0
deposit,1,2540,10.0
deposit,1,2541,10.0
deposit,1,2542,10.0
deposit,1,2543,10.0
deposit,1,2544,10.0
deposit,1,2545,10.0
deposit,1,2546,10.0
deposit,1,2547,10.0
deposit,1,2548,10.0
deposit,1,2549,10.0
deposit,1,2550,10.0
deposit,1,2551,10.0
deposit,1,2552,10.0
deposit,1,2553,10.0
deposit,1,2554,10.0
deposit,1,2555,10.0
deposit,1,2556,10.0
deposit,1,2557,10.0
deposit,1,2558,10.0
deposit,1,2559,10.0
deposit,1,2560,10.0
deposit,1,2561,10.0
deposit,1,2562,10.0
deposit,1,2563,10.0
deposit,1,2564,10.0
deposit,1,2565,10.0
deposit,1,2566,10.0
deposit,1,2567,10.0
deposit,1,2568,10.0
deposit,1,2569,10.0
deposit,1,2570,10.0
deposit,1,2571,10.0
deposit,1,2572,10.0
deposit,1,2573,10.0
deposit,1,2574,10.0
deposit,1,2575,10.0
deposit,1,2576,10.0
deposit,1,2577,10.0
deposit,1,2578,10.0
deposit,1,2579,10.0
deposit,1,2580,10.0
deposit,1,2581,10.0
deposit,1,2582,10.0
deposit,1,2583,10.0
deposit,1,2584,10.0
deposit,1,2585,10.0
deposit,1,2586,10.0
deposit,1,2587,10.0
deposit,1,2588,10.0
deposit,1,2589,10.0
deposit,1,2590,10.0
deposit,1,2591,10.0
deposit,1,2592,10.0
deposit,1,2593,10.0
deposit,1,2594,10.0
deposit,1,2595,10.0
deposit,1,2596,10.0
deposit,1,2597,10.0
deposit,1,2598,10.0
deposit,1,2599,10.0
deposit,1,2600,10.0
deposit,1,2601,10.0
deposit,1,2602,10.0
deposit,1,2603,10.0
deposit,1,2604,10.0
deposit,1,2605,10.0
deposit,1,2606,10.0
deposit,1,2607,10.0
deposit,1,2608,10.0
deposit,1,2609,10.0
deposit,1,2610,10.0
deposit,1,2611,10.0
deposit,1,2612,10.0
deposit,1,2613,10.0
deposit,1,2614,10.0
deposit,1,2615,10.0
deposit,1,2616,10.0
deposit,1,2617,10.0
deposit,1,2618,10.0
deposit,1,2619,10.0
deposit,1,2620,10.0
deposit,1,2621,10.0
deposit,1,2622,10.0
deposit,1,2623,10.0
deposit,1,2624,10.0
deposit,1,2625,10.0
deposit,1,2626,10.0
deposit,1,2627,10.0
deposit,1,2628,10.0
deposit,1,2629,10.0
deposit,1,2630,10.0
deposit,1,2631,10.0
deposit,1,2632,10.0
deposit,1,2633,10.0
deposit,1,2634,10.0
deposit,1,2635,10.0
deposit,1,2636,10.0
deposit,1,2637,10.0
deposit,1,2638,10.0
deposit,1,2639,10.0
deposit,1,2640,10.0
deposit,1,2641,10.0
deposit,1,2642,10.0
deposit,1,2643,10.0
deposit,1,2644,10.0
deposit,1,2645,10.0
deposit,1,2646,10.0
deposit,1,2647,10.0
deposit,1,2648,10.0
deposit,1,2649,10.0
deposit,1,2650,10.0
deposit,1,2651,10.0
deposit,1,2652,10.0
deposit,1,2653,10.0
deposit,1,2654,10.0
deposit,1,2655,10.0
deposit,1,2656,10.0
deposit,1,2657,10.0
deposit,1,2658,10.0
deposit,1,2659,10.0
deposit,1,2660,10.0
deposit,1,2661,10.0
deposit,1,2662,10.0
deposit,1,2663,10.0
deposit,1,2664,10.0
deposit,1,2665,10.0
deposit,1,2666,10.0
deposit,1,2667,10.0
deposit,1,2668,10.0
deposit,1,2669,10.0
deposit,1,2670,10.0
deposit,1,2671,10.0
deposit,1,2672,10.0
deposit,1,2673,10.0
deposit,1,2674,10.0
deposit,1,2675,10.0
deposit,1,2676,10.0
deposit,1,2677,10.0
deposit,1,2678,10.0
deposit,1,2679,10.0
deposit,1,2680,10.0
deposit,1,2681,10.0
deposit,1,2682,10.0
deposit,1,2683,10.0
deposit,1,2684,10.0
deposit,1,2685,10.0
deposit,1,2686,10.0
deposit,1,2687,10.0
deposit,1,2688,10.0
deposit,1,2689,10.0
deposit,1,2690,10.0
deposit,1,2691,10.0
deposit,1,2692,10.0
deposit,1,2693,10.0
deposit,1,2694,10.0
deposit,1,2695,10.0
deposit,1,2696,10.0
deposit,1,2697,10.0
deposit,1,2698,10.0
deposit,1,2699,10.0
deposit,1,2700,10.0
deposit,1,2701,10.0
deposit,1,2702,10.0
deposit,1,2703,10.0
deposit,1,2704,10.0
deposit,1,2705,10.0
deposit,1,2706,10.0
deposit,1,2707,10.0
deposit,1,2708,10.0
deposit,1,2709,10.0
deposit,1,2710,10.0
deposit,1,2711,10.0
deposit,1,2712,10.0
deposit,1,2713,10.0
deposit,1,2714,10.0
deposit,1,2715,10.0
deposit,1,2716,10.0
deposit,1,2717,10.0
deposit,1,2718,10.0
deposit,1,2719,10.0
deposit,1,2720,10.0
deposit,1,2721,10.0
deposit,1,2722,10.0
deposit,1,2723,10.0
deposit,1,2724,10.0
deposit,1,2725,10.0
deposit,1,2726,10.0
deposit,1,2727,10.0
deposit,1,2728,10.0
deposit,1,2729,10.0
deposit,1,2730,10.0
deposit,1,2731,10.0
deposit,1,2732,10.0
deposit,1,2733,10.0
deposit,1,2734,10.0
deposit,1,2735,10.0
deposit,1,2736,10.0
deposit,1,2737,10.0
deposit,1,2738,10.0
deposit,1,2739,10.0
deposit,1,2740,10.0
deposit,1,2741,10.0
deposit,1,2742,10.0
deposit,1,2743,10.0
deposit,1,2744,10.0
deposit,1,2745,10.0
deposit,1,2746,10.0
deposit,1,2747,10.0
deposit,1,2748,10.0
deposit,1,2749,10.0
deposit,1,2750,10.0
deposit,1,2751,10.0
deposit,1,2752,10.0
deposit,1,2753,10.0
deposit,1,2754,10.0
deposit,1,2755,10.0
deposit,1,2756,10.0
deposit,1,2757,10.0
deposit,1,2758,10.0
deposit,1,2759,10.0
deposit,1,2760,10.0
deposit,1,2761,10.0
deposit,1,2762,10.0
deposit,1,2763,10.0
deposit,1,2764,10.0
deposit,1,2765,10.0
deposit,1,2766,10.0
deposit,1,2767,10.0
deposit,1,2768,10.0
deposit,1,2769,10.0
deposit,1,2770,10.0
deposit,1,2771,10.0
deposit,1,2772,10.0
deposit,1,2773,10.0
deposit,1,2774,10.0
deposit,1,2775,10.0
deposit,1,2776,10.0
deposit,1,2777,10.0
deposit,1,2778,10.0
deposit,1,2779,10.0
deposit,1,2780,10.0
deposit,1,2781,10.0
deposit,1,2782,10.0
deposit,1,2783,10.0
deposit,1,2784,10.0
deposit,1,2785,10.0
deposit,1,2786,10.0
deposit,1,2787,10.0
deposit,1,2788,10.0
deposit,1,2789,10.0
deposit,1,2790,10.0
deposit,1,2791,10.0
deposit,1,2792,10.0
deposit,1,2793,10.0
deposit,1,2794,10.0
deposit,1,2795,10.0
deposit,1,2796,10.0
deposit,1,2797,10.0
deposit,1,2798,10.0
deposit,1,2799,10.0
deposit,1,2800,10.0
deposit,1,2801,10.0
deposit,1,2802,10.0
deposit,1,2803,10.0
deposit,1,2804,10.0
deposit,1,2805,10.0
deposit,1,2806,10.0
deposit,1,2807,10.0
deposit,1,2808,10.0
deposit,1,2809,10.0
deposit,1,2810,10.0
deposit,1,2811,10.0
deposit,1,2812,10.0
deposit,1,2813,10.0
deposit,1,2814,10.0
deposit,1,2815,10.0
deposit,1,2816,10.0
deposit,1,2817,10.0
deposit,1,2818,10.0
deposit,1,2819,10.0
deposit,1,2820,10.0
deposit,1,2821,10.0
deposit,1,2822,10.0
deposit,1,2823,10.0
deposit,1,2824,10.0
deposit,1,2825,10.0
deposit,1,2826,10.0
deposit,1,2827,10.0
deposit,1,2828,10.0
deposit,1,2829,10.0
deposit,1,2830,10.0
deposit,1,2831,10.0
deposit,1,2832,10.0
deposit,1,2833,10.0
deposit,1,2834,10.0
deposit,1,2835,10.0
deposit,1,2836,10.0
deposit,1,2837,10.0
deposit,1,2838,10.0
deposit,1,2839,10.0
deposit,1,2840,10.0
deposit,1,2841,10.0
deposit,1,2842,10.0
deposit,1,2843,10.0
deposit,1,2844,10.0
deposit,1,2845,10.0
deposit,1,2846,10.0
deposit,1,2847,10.0
deposit,1,2848,10.0
deposit,1,2849,10.0
deposit,1,2850,10.0
deposit,1,2851,10.0
deposit,1,2852,10.0
deposit,1,2853,10.0
deposit,1,2854,10.0
deposit,1,2855,10.0
deposit,1,2856,10.0
deposit,1,2857,10.0
deposit,1,2858,10.0
deposit,1,2859,10.0
deposit,1,2860,10.0
deposit,1,2861,10.0
deposit,1,2862,10.0
deposit,1,2863,10.0
deposit,1,2864,10.0
deposit,1,2865,10.0
deposit,1,2866,10.0
deposit,1,2867,10.0
deposit,1,2868,10.0
deposit,1,2869,10.0
deposit,1,2870,10.0
deposit,1,2871,10.0
deposit,1,2872,10.0
deposit,1,2873,10.0
deposit,1,2874,10.0
deposit,1,2875,10.0
deposit,1,2876,10.0
deposit,1,2877,10.0
deposit,1,2878,10.0
deposit,1,2879,10.0
deposit,1,2880,10.0
deposit,1,2881,10.0
deposit,1,2882,10.0
deposit,1,2883,10.0
deposit,1,2884,10.0
deposit,1,2885,10.0
deposit,1,2886,10.0
deposit,1,2887,10.0
deposit,1,2888,10.0
deposit,1,2889,10.0
deposit,1,2890,10.0
deposit,1,2891,10.0
deposit,1,2892,10.0
deposit,1,2893,10.0
deposit,1,2894,10.0
deposit,1,2895,10.0
deposit,1,2896,10.0
deposit,1,2897,10.0
deposit,1,2898,10.0
deposit,1,2899,10.0
deposit,1,2900,10.0
deposit,1,2901,10.0
deposit,1,2902,10.0
deposit,1,2903,10.0
deposit,1,2904,10.0
deposit,1,2905,10.0
deposit,1,2906,10.0
deposit,1,2907,10.0
deposit,1,2908,10.0
deposit,1,2909,10.0
deposit,1,2910,10.0
deposit,1,2911,10.0
deposit,1,2912,10.0
deposit,1,2913,10.0
deposit,1,2914,10.0
deposit,1,2915,10.0
deposit,1,2916,10.0
deposit,1,2917,10.0
deposit,1,2918,10.0
deposit,1,2919,10.0
deposit,1,2920,10.0
deposit,1,2921,10.0
deposit,1,2922,10.0
deposit,1,2923,10.0
deposit,1,2924,10.0
deposit,1,2925,10.0
deposit,1,2926,10.0
deposit,1,2927,10.0
deposit,1,2928,10.0
deposit,1,2929,10.0
deposit,1,2930,10.0
deposit,1,2931,10.0
deposit,1,2932,10.0
deposit,1,2933,10.0
deposit,1,2934,10.0
deposit,1,2935,10.0
deposit,1,2936,10.0
deposit,1,2937,10.0
deposit,1,2938,10.0
deposit,1,2939,10.0
deposit,1,2940,10.0
deposit,1,2941,10.0
deposit,1,2942,10.0
deposit,1,2943,10.0
deposit,1,2944,10.0
deposit,1,2945,10.0
deposit,1,2946,10.0
deposit,1,2947,10.0
deposit,1,2948,10.0
deposit,1,2949,10.0
deposit,1,2950,10.0
deposit,1,2951,10.0
deposit,1,2952,10.0
deposit,1,2953,10.0
deposit,1,2954,10.0
deposit,1,2955,10.0
deposit,1,2956,10.0
deposit,1,2957,10.0
deposit,1,2958,10.0
deposit,1,2959,10.0
deposit,1,2960,10.0
deposit,1,2961,10.0
deposit,1,2962,10.0
deposit,1,2963,10.0
deposit,1,2964,10.0
deposit,1,2965,10.0
deposit,1,2966,10.0
deposit,1,2967,10.0
deposit,1,2968,10.0
deposit,1,2969,10.0
deposit,1,2970,10.0
deposit,1,2971,10.0
deposit,1,2972,10.0
deposit,1,2973,10.0
deposit,1,2974,10.0
deposit,1,2975,10.0
deposit,1,2976,10.0
deposit,1,2977,10.0
deposit,1,2978,10.0
deposit,1,2979,10.0
deposit,1,2980,10.0
deposit,1,2981,10.0
deposit,1,2982,10.0
deposit,1,2983,10.0
deposit,1,2984,10.0
deposit,1,2985,10.0
deposit,1,2986,10.0
deposit,1,2987,10.0
deposit,1,2988,10.0
deposit,1,2989,10.0
deposit,1,2990,10.0
deposit,1,2991,10.0
deposit,1,2992,10.0
deposit,1,2993,10.0
deposit,1,2994,10.0
deposit,1,2995,10.0
deposit,1,2996,10.0
deposit,1,2997,10.0
deposit,1,2998,10.0
deposit,1,2999,10.0
deposit,1,3000,10.0
deposit,1,3001,10.0
deposit,1,3002,10.0
deposit,1,3003,10.0
deposit,1,3004,10.0
deposit,1,3005,10.0
deposit,1,3006,10.0
deposit,1,3007,10.0
deposit,1,3008,10.0
deposit,1,3009,10.0
deposit,1,3010,10.0
deposit,1,3011,10.0
deposit,1,3012,10.0
deposit,1,3013,10.0
deposit,1,3014,10.0
deposit,1,3015,10.0
deposit,1,3016,10.0
deposit,1,3017,10.0
deposit,1,3018,10.0
deposit,1,3019,10.0
deposit,1,3020,10.0
deposit,1,3021,10.0
deposit,1,3022,10.0
deposit,1,3023,10.0
deposit,1,3024,10.0
deposit,1,3025,10.0
deposit,1,3026,10.0
deposit,1,3027,10.0
deposit,1,3028,10.0
deposit,1,3029,10.0
deposit,1,3030,10.0
deposit,1,3031,10.0
deposit,1,3032,10.0
deposit,1,3033,10.0
deposit,1,3034,10.0
deposit,1,3035,10.0
deposit,1,3036,10.0
deposit,1,3037,10.0
deposit,1,3038,10.0
deposit,1,3039,10.0
deposit,1,3040,10.0
deposit,1,3041,10.0
deposit,1,3042,10.0
deposit,1,3043,10.0
deposit,1,3044,10.0
deposit,1,3045,10.0
deposit,1,3046,10.0
deposit,1,3047,10.0
deposit,1,3048,10.0
deposit,1,3049,10.0
deposit,1,3050,10.0
deposit,1,3051,10.0
deposit,1,3052,10.0
deposit,1,3053,10.0
deposit,1,3054,10.0
deposit,1,3055,10.0
deposit,1,3056,10.0
deposit,1,3057,10.0
deposit,1,3058,10.0
deposit,1,3059,10.0
deposit,1,3060,10.0
deposit,1,3061,10.0
deposit,1,3062,10.0
deposit,1,3063,10.0
deposit,1,3064,10.0
deposit,1,3065,10.0
deposit,1,3066,10.0
deposit,1,3067,10.0
deposit,1,3068,10.0
deposit,1,3069,10.0
deposit,1,3070,10.0
deposit,1,3071,10.0
deposit,1,3072,10.0
deposit,1,3073,10.0
deposit,1,3074,10.0
deposit,1,3075,10.0
deposit,1,3076,10.0
deposit,1,3077,10.0
deposit,1,3078,10.0
deposit,1,3079,10.0
deposit,1,3080,10.0
deposit,1,3081,10.0
deposit,1,3082,10.0
deposit,1,3083,10.0
deposit,1,3084,10.0
deposit,1,3085,10.0
deposit,1,3086,10.0
deposit,1,3087,10.0
deposit,1,3088,10.0
deposit,1,3089,10.0
deposit,1,3090,10.0
deposit,1,3091,10.0
deposit,1,3092,10.0
deposit,1,3093,10.0
deposit,1,3094,10.0
deposit,1,3095,10.0
deposit,1,3096,10.0
deposit,1,3097,10.0
deposit,1,3098,10.0
deposit,1,3099,10.0
deposit,1,3100,10.0
deposit,1,3101,10.0
deposit,1,3102,10.0
deposit,1,3103,10.0
deposit,1,3104,10.0
deposit,1,3105,10.0
deposit,1,3106,10.0
deposit,1,3107,10.0
deposit,1,3108,10.0
deposit,1,3109,10.0
deposit,1,3110,10.0
deposit,1,3111,10.0
deposit,1,3112,10.0
deposit,1,3113,10.0
deposit,1,3114,10.0
deposit,1,3115,10.0
deposit,1,3116,10.0
deposit,1,3117,10.0
deposit,1,3118,10.0
deposit,1,3119,10.0
deposit,1,3120,10.0
deposit,1,3121,10.0
deposit,1,3122,10.0
deposit,1,3123,10.0
deposit,1,3124,10.0
deposit,1,3125,10.0
deposit,1,3126,10.0
deposit,1,3127,10.0
deposit,1,3128,10.0
deposit,1,3129,10.0
deposit,1,3130,10.0
deposit,1,3131,10.0
deposit,1,3132,10.0
deposit,1,3133,10.0
deposit,1,3134,10.0
deposit,1,3135,10.0
deposit,1,3136,10.0
deposit,1,3137,10.0
deposit,1,3138,10.0
deposit,1,3139,10.0
deposit,1,3140,10.0
deposit,1,3141,10.0
deposit,1,3142,10.0
deposit,1,3143,10.0
deposit,1,3144,10.0
deposit,1,3145,10.0
deposit,1,3146,10.0
deposit,1,3147,10.0
deposit,1,3148,10.0
deposit,1,3149,10.0
deposit,1,3150,10.0
deposit,1,3151,10.0
deposit,1,3152,10.0
deposit,1,3153,10.0
deposit,1,3154,10.0
deposit,1,3155,10.0
deposit,1,3156,10.0
deposit,1,3157,10.0
deposit,1,3158,10.0
deposit,1,3159,10.0
deposit,1,3160,10.0
deposit,1,3161,10.0
deposit,1,3162,10.0
deposit,1,3163,10.0
deposit,1,3164,10.0
deposit,1,3165,10.0
deposit,1,3166,10.0
deposit,1,3167,10.0
deposit,1,3168,10.0
deposit,1,3169,10.0
deposit,1,3170,10.0
deposit,1,3171,10.0
deposit,1,3172,10.0
deposit,1,3173,10.0
deposit,1,3174,10.0
deposit,1,3175,10.0
deposit,1,3176,10.0
deposit,1,3177,10.0
deposit,1,3178,10.0
deposit,1,3179,10.0
deposit,1,3180,10.0
deposit,1,3181,10.0
deposit,1,3182,10.0
deposit,1,3183,10.0
deposit,1,3184,10.0
deposit,1,3185,10.0
deposit,1,3186,10.0
deposit,1,3187,10.0
deposit,1,3188,10.0
deposit,1,3189,10.0
deposit,1,3190,10.0
deposit,1,3191,10.0
deposit,1,3192,10.0
deposit,1,3193,10.0
deposit,1,3194,10.0
deposit,1,3195,10.0
deposit,1,3196,10.0
deposit,1,3197,10.0
deposit,1,3198,10.0
deposit,1,3199,10.0
deposit,1,3200,10.0
deposit,1,3201,10.0
deposit,1,3202,10.0
deposit,1,3203,10.0
deposit,1,3204,10.0
deposit,1,3205,10.0
deposit,1,3206,10.0
deposit,1,3207,10.0
deposit,1,3208,10.0
deposit,1,3209,10.0
deposit,1,3210,10.0
deposit,1,3211,10.0
deposit,1,3212,10.0
deposit,1,3213,10.0
deposit,1,3214,10.0
deposit,1,3215,10.0
deposit,1,3216,10.0
deposit,1,3217,10.0
deposit,1,3218,10.0
deposit,1,3219,10.0
deposit,1,3220,10.0
deposit,1,3221,10.0
deposit,1,3222,10.0
deposit,1,3223,10.0
deposit,1,3224,10.0
deposit,1,3225,10.0
deposit,1,3226,10.0
deposit,1,3227,10.0
deposit,1,3228,10.0
deposit,1,3229,10.0
deposit,1,3230,10.0
deposit,1,3231,10.0
deposit,1,3232,10.0
deposit,1,3233,10.0
deposit,1,3234,10.0
deposit,1,3235,10.0
deposit,1,3236,10.0
deposit,1,3237,10.0
deposit,1,3238,10.0
deposit,1,3239,10.0
deposit,1,3240,10.0
deposit,1,3241,10.0
deposit,1,3242,10.0
deposit,1,3243,10.0
deposit,1,3244,10.0
deposit,1,3245,10.0
deposit,1,3246,10.0
deposit,1,3247,10.0
deposit,1,3248,10.0
deposit,1,3249,10.0
deposit,1,3250,10.0
deposit,1,3251,10.0
deposit,1,3252,10.0
deposit,1,3253,10.0
deposit,1,3254,10.0
deposit,1,3255,10.0
deposit,1,3256,10.0
deposit,1,3257,10.0
deposit,1,3258,10.0
deposit,1,3259,10.0
deposit,1,3260,10.0
deposit,1,3261,10.0
deposit,1,3262,10.0
deposit,1,3263,10.0
deposit,1,3264,10.0
deposit,1,3265,10.0
deposit,1,3266,10.0
deposit,1,3267,10.0
deposit,1,3268,10.0
deposit,1,3269,10.0
deposit,1,3270,10.0
deposit,1,3271,10.0
deposit,1,3272,10.0
deposit,1,3273,10.0
deposit,1,3274,10.0
deposit,1,3275,10.0
deposit,1,3276,10.0
deposit,1,3277,10.0
deposit,1,3278,10.0
deposit,1,3279,10.0
deposit,1,3280,10.0
deposit,1,3281,10.0
deposit,1,3282,10.0
deposit,1,3283,10.0
deposit,1,3284,10.0
deposit,1,3285,10.0
deposit,1,3286,10.0
deposit,1,3287,10.0
deposit,1,3288,10.0
deposit,1,3289,10.0
deposit,1,3290,10.0
deposit,1,3291,10.0
deposit,1,3292,10.0
deposit,1,3293,10.0
deposit,1,3294,10.0
deposit,1,3295,10.0
deposit,1,3296,10.0
deposit,1,3297,10.0
deposit,1,3298,10.0
deposit,1,3299,10.0
deposit,1,3300,10.0
deposit,1,3301,10.0
deposit,1,3302,10.0
deposit,1,3303,10.0
deposit,1,3304,10.0
deposit,1,3305,10.0
deposit,1,3306,10.0
deposit,1,3307,10.0
deposit,1,3308,10.0
deposit,1,3309,10.0
deposit,1,3310,10.0
deposit,1,3311,10.0
deposit,1,3312,10.0
deposit,1,3313,10.0
deposit,1,3314,10.0
deposit,1,3315,10.0
deposit,1,3316,10.0
deposit,1,3317,10.0
deposit,1,3318,10.0
deposit,1,3319,10.0
deposit,1,3320,10.0
deposit,1,3321,10.0
deposit,1,3322,10.0
deposit,1,3323,10.0
deposit,1,3324,10.0
deposit,1,3325,10.0
deposit,1,3326,10.0
deposit,1,3327,10.0
deposit,1,3328,10.0
deposit,1,3329,10.0
deposit,1,3330,10.0
deposit,1,3331,10.0
deposit,1,3332,10.0
deposit,1,3333,10.0
deposit,1,3334,10.0
deposit,1,3335,10.0
deposit,1,3336,10.0
deposit,1,3337,10.0
deposit,1,3338,10.0
deposit,1,3339,10.0
deposit,1,3340,10.0
deposit,1,3341,10.0
deposit,1,3342,10.0
deposit,1,3343,10.0
deposit,1,3344,10.0
deposit,1,3345,10.0
deposit,1,3346,10.0
deposit,1,3347,10.0
deposit,1,3348,10.0
deposit,1,3349,10.0
deposit,1,3350,10.0
deposit,1,3351,10.0
deposit,1,3352,10.0
deposit,1,3353,10.0
deposit,1,3354,10.0
deposit,1,3355,10.0
deposit,1,3356,10.0
deposit,1,3357,10.0
deposit,1,3358,10.0
deposit,1,3359,10.0
deposit,1,3360,10.0
deposit,1,3361,10.0
deposit,1,3362,10.0
deposit,1,3363,10.0
deposit,1,3364,10.0
deposit,1,3365,10.0
deposit,1,3366,10.0
deposit,1,3367,10.0
deposit,1,3368,10.0
deposit,1,3369,10.0
deposit,1,3370,10.0
deposit,1,3371,10.0
deposit,1,3372,10.0
deposit,1,3373,10.0
deposit,1,3374,10.0
deposit,1,3375,10.0
deposit,1,3376,10.0
deposit,1,3377,10.0
deposit,1,3378,10.0
deposit,1,3379,10.0
deposit,1,3380,10.0
deposit,1,3381,10.0
deposit,1,3382,10.0
deposit,1,3383,10.0
deposit,1,3384,10.0
deposit,1,3385,10.0
deposit,1,3386,10.0
deposit,1,3387,10.0
deposit,1,3388,10.0
deposit,1,3389,10.0
deposit,1,3390,10.0
deposit,1,3391,10.0
deposit,1,3392,10.0
deposit,1,3393,10.0
deposit,1,3394,10.0
deposit,1,3395,10.0
deposit,1,3396,10.0
deposit,1,3397,10.0
deposit,1,3398,10.0
deposit,1,3399,10.0
deposit,1,3400,10.0
deposit,1,3401,10.0
deposit,1,3402,10.0
deposit,1,3403,10.0
deposit,1,3404,10.0
deposit,1,3405,10.0
deposit,1,3406,10.0
deposit,1,3407,10.0
deposit,1,3408,10.0
deposit,1,3409,10.0
deposit,1,3410,10.0
deposit,1,3411,10.0
deposit,1,3412,10.0
deposit,1,3413,10.0
deposit,1,3414,10.0
deposit,1,3415,10.0
deposit,1,3416,10.0
deposit,1,3417,10.0
deposit,1,3418,10.0
deposit,1,3419,10.0
deposit,1,3420,10.0
deposit,1,3421,10.0
deposit,1,3422,10.0
deposit,1,3423,10.0
deposit,1,3424,10.0
deposit,1,3425,10.0
deposit,1,3426,10.0
deposit,1,3427,10.0
deposit,1,3428,10.0
deposit,1,3429,10.0
deposit,1,3430,10.0
deposit,1,3431,10.0
deposit,1,3432,10.0
deposit,1,3433,10.0
deposit,1,3434,10.0
deposit,1,3435,10.0
deposit,1,3436,10.0
deposit,1,3437,10.0
deposit,1,3438,10.0
deposit,1,3439,10.0
deposit,1,3440,10.0
deposit,1,3441,10.0
deposit,1,3442,10.0
deposit,1,3443,10.0
deposit,1,3444,10.0
deposit,1,3445,10.0
deposit,1,3446,10.0
deposit,1,3447,10.0
deposit,1,3448,10.0
deposit,1,3449,10.0
deposit,1,3450,10.0
deposit,1,3451,10.0
deposit,1,3452,10.0
deposit,1,3453,10.0
